5.100000000000000000e+03,1.864999999999999858e+01,1.916000000000000014e+01,1.707000000000000028e+01,1.939000000000000057e+01,1.819999999999999929e+01,1.778999999999999915e+01
5.200000000000000000e+03,1.733999999999999986e+01,1.778000000000000114e+01,1.755000000000000071e+01,1.857000000000000028e+01,1.801000000000000156e+01,1.791000000000000014e+01
5.300000000000000000e+03,1.832000000000000028e+01,1.676999999999999957e+01,1.751999999999999957e+01,1.787000000000000099e+01,1.839000000000000057e+01,1.896000000000000085e+01
5.400000000000000000e+03,1.735999999999999943e+01,1.778000000000000114e+01,1.867999999999999972e+01,1.771000000000000085e+01,1.623000000000000043e+01,1.755999999999999872e+01
5.500000000000000000e+03,1.975000000000000000e+01,1.746000000000000085e+01,1.930000000000000071e+01,1.794999999999999929e+01,1.880999999999999872e+01,1.875000000000000000e+01
5.600000000000000000e+03,1.978000000000000114e+01,1.771000000000000085e+01,1.844000000000000128e+01,1.732000000000000028e+01,1.692999999999999972e+01,1.823999999999999844e+01
5.700000000000000000e+03,1.787999999999999901e+01,1.714999999999999858e+01,1.792000000000000171e+01,1.726999999999999957e+01,1.976000000000000156e+01,1.841000000000000014e+01
5.800000000000000000e+03,1.807000000000000028e+01,1.825000000000000000e+01,1.889000000000000057e+01,1.782000000000000028e+01,1.857999999999999829e+01,1.935000000000000142e+01
5.900000000000000000e+03,1.764000000000000057e+01,1.828000000000000114e+01,1.857999999999999829e+01,1.739000000000000057e+01,1.735999999999999943e+01,1.883999999999999986e+01
6.000000000000000000e+03,1.885000000000000142e+01,1.778999999999999915e+01,1.901000000000000156e+01,1.771000000000000085e+01,1.700000000000000000e+01,1.758999999999999986e+01
6.100000000000000000e+03,1.817000000000000171e+01,1.996000000000000085e+01,1.780000000000000071e+01,1.876999999999999957e+01,1.685000000000000142e+01,1.791000000000000014e+01
6.200000000000000000e+03,1.723999999999999844e+01,1.933999999999999986e+01,1.916000000000000014e+01,1.912000000000000099e+01,1.816000000000000014e+01,1.851999999999999957e+01
6.300000000000000000e+03,1.914999999999999858e+01,1.905999999999999872e+01,1.728000000000000114e+01,1.748999999999999844e+01,1.812000000000000099e+01,1.792999999999999972e+01
6.400000000000000000e+03,1.753999999999999915e+01,1.773000000000000043e+01,1.894000000000000128e+01,1.846999999999999886e+01,1.833999999999999986e+01,1.901000000000000156e+01
6.500000000000000000e+03,1.769000000000000128e+01,1.814999999999999858e+01,1.837999999999999901e+01,1.830000000000000071e+01,1.832999999999999829e+01,1.851000000000000156e+01
6.600000000000000000e+03,1.946000000000000085e+01,1.642999999999999972e+01,1.939000000000000057e+01,1.751999999999999957e+01,1.742999999999999972e+01,1.833999999999999986e+01
6.700000000000000000e+03,1.833999999999999986e+01,1.814000000000000057e+01,1.898000000000000043e+01,1.776000000000000156e+01,1.753000000000000114e+01,1.785999999999999943e+01
6.800000000000000000e+03,1.910999999999999943e+01,1.807999999999999829e+01,1.794000000000000128e+01,1.833999999999999986e+01,1.742000000000000171e+01,1.875000000000000000e+01
6.900000000000000000e+03,1.864999999999999858e+01,1.753000000000000114e+01,1.869000000000000128e+01,1.903000000000000114e+01,1.682999999999999829e+01,1.685999999999999943e+01
7.000000000000000000e+03,1.867000000000000171e+01,1.903000000000000114e+01,1.925000000000000000e+01,1.860999999999999943e+01,1.735000000000000142e+01,1.883999999999999986e+01
7.100000000000000000e+03,1.926999999999999957e+01,1.837999999999999901e+01,1.767999999999999972e+01,1.851999999999999957e+01,1.750000000000000000e+01,1.796000000000000085e+01
7.200000000000000000e+03,1.876999999999999957e+01,1.841000000000000014e+01,1.719000000000000128e+01,1.869000000000000128e+01,1.837999999999999901e+01,1.782000000000000028e+01
7.300000000000000000e+03,1.796999999999999886e+01,1.812999999999999901e+01,1.916000000000000014e+01,1.769000000000000128e+01,1.869000000000000128e+01,1.928000000000000114e+01
7.400000000000000000e+03,1.785999999999999943e+01,1.964000000000000057e+01,1.857000000000000028e+01,1.732000000000000028e+01,1.835999999999999943e+01,2.010999999999999943e+01
7.500000000000000000e+03,1.741000000000000014e+01,1.748999999999999844e+01,1.860999999999999943e+01,1.794000000000000128e+01,1.817999999999999972e+01,1.866000000000000014e+01
7.600000000000000000e+03,1.905000000000000071e+01,1.817000000000000171e+01,1.719000000000000128e+01,1.873000000000000043e+01,1.864999999999999858e+01,1.744000000000000128e+01
7.700000000000000000e+03,1.903000000000000114e+01,1.787999999999999901e+01,1.830000000000000071e+01,1.805000000000000071e+01,1.616000000000000014e+01,1.751000000000000156e+01
7.800000000000000000e+03,1.798999999999999844e+01,1.930000000000000071e+01,1.719000000000000128e+01,1.958999999999999986e+01,1.939999999999999858e+01,1.782999999999999829e+01
7.900000000000000000e+03,1.805999999999999872e+01,1.812999999999999901e+01,1.853999999999999915e+01,1.891000000000000014e+01,1.833999999999999986e+01,1.796000000000000085e+01
8.000000000000000000e+03,1.800000000000000000e+01,1.855999999999999872e+01,1.833999999999999986e+01,1.889000000000000057e+01,1.701000000000000156e+01,1.835999999999999943e+01
8.100000000000000000e+03,1.900000000000000000e+01,1.819000000000000128e+01,1.739000000000000057e+01,1.796999999999999886e+01,1.901999999999999957e+01,1.762000000000000099e+01
8.200000000000000000e+03,1.819999999999999929e+01,1.851000000000000156e+01,1.876000000000000156e+01,1.798999999999999844e+01,1.712999999999999901e+01,1.819999999999999929e+01
8.300000000000000000e+03,1.685000000000000142e+01,1.762000000000000099e+01,1.850000000000000000e+01,1.905000000000000071e+01,1.808999999999999986e+01,1.960000000000000142e+01
8.400000000000000000e+03,1.744999999999999929e+01,1.817000000000000171e+01,1.925000000000000000e+01,1.817000000000000171e+01,1.748000000000000043e+01,1.812000000000000099e+01
8.500000000000000000e+03,1.805999999999999872e+01,2.005000000000000071e+01,1.885000000000000142e+01,1.835000000000000142e+01,1.764000000000000057e+01,1.882999999999999829e+01
8.600000000000000000e+03,1.726999999999999957e+01,1.905999999999999872e+01,1.921999999999999886e+01,1.708999999999999986e+01,1.725000000000000000e+01,1.826000000000000156e+01
8.700000000000000000e+03,1.864000000000000057e+01,1.837000000000000099e+01,1.896999999999999886e+01,1.898999999999999844e+01,1.892999999999999972e+01,1.871999999999999886e+01
8.800000000000000000e+03,1.739000000000000057e+01,1.873999999999999844e+01,1.792000000000000171e+01,1.796999999999999886e+01,1.692000000000000171e+01,1.932000000000000028e+01
8.900000000000000000e+03,1.607999999999999829e+01,1.789000000000000057e+01,1.776999999999999957e+01,1.717999999999999972e+01,1.860000000000000142e+01,1.787999999999999901e+01
9.000000000000000000e+03,1.885999999999999943e+01,1.875000000000000000e+01,1.721000000000000085e+01,1.783999999999999986e+01,1.907000000000000028e+01,1.830000000000000071e+01
9.100000000000000000e+03,1.814999999999999858e+01,1.892999999999999972e+01,1.778999999999999915e+01,1.839999999999999858e+01,1.753000000000000114e+01,1.803999999999999915e+01
9.200000000000000000e+03,1.700000000000000000e+01,1.728999999999999915e+01,1.896000000000000085e+01,1.769999999999999929e+01,1.767000000000000171e+01,1.878000000000000114e+01
9.300000000000000000e+03,1.823999999999999844e+01,1.885000000000000142e+01,1.730999999999999872e+01,1.839000000000000057e+01,1.887000000000000099e+01,1.792999999999999972e+01
9.400000000000000000e+03,1.848999999999999844e+01,1.839000000000000057e+01,1.742999999999999972e+01,1.860000000000000142e+01,1.760999999999999943e+01,1.764000000000000057e+01
9.500000000000000000e+03,1.946000000000000085e+01,1.812000000000000099e+01,1.771999999999999886e+01,1.817000000000000171e+01,1.869000000000000128e+01,1.735000000000000142e+01
9.600000000000000000e+03,1.785999999999999943e+01,1.903999999999999915e+01,1.898000000000000043e+01,1.826000000000000156e+01,1.792000000000000171e+01,1.780999999999999872e+01
9.700000000000000000e+03,1.885000000000000142e+01,1.882000000000000028e+01,1.787999999999999901e+01,1.932999999999999829e+01,1.842000000000000171e+01,1.923000000000000043e+01
9.800000000000000000e+03,1.796999999999999886e+01,1.707999999999999829e+01,1.764999999999999858e+01,1.730999999999999872e+01,1.925000000000000000e+01,1.980000000000000071e+01
9.900000000000000000e+03,2.064000000000000057e+01,1.955999999999999872e+01,1.855999999999999872e+01,1.766000000000000014e+01,1.755999999999999872e+01,1.776000000000000156e+01
1.000000000000000000e+04,1.882999999999999829e+01,1.851999999999999957e+01,1.816000000000000014e+01,1.844000000000000128e+01,1.835999999999999943e+01,1.867000000000000171e+01
1.010000000000000000e+04,1.830999999999999872e+01,1.846999999999999886e+01,1.714000000000000057e+01,1.896999999999999886e+01,1.828000000000000114e+01,1.646000000000000085e+01
1.020000000000000000e+04,1.785999999999999943e+01,1.798000000000000043e+01,1.842999999999999972e+01,1.851999999999999957e+01,1.882999999999999829e+01,1.808999999999999986e+01
1.030000000000000000e+04,1.767000000000000171e+01,1.719000000000000128e+01,1.757999999999999829e+01,1.760999999999999943e+01,1.748000000000000043e+01,1.896000000000000085e+01
1.040000000000000000e+04,1.773999999999999844e+01,1.848000000000000043e+01,1.866000000000000014e+01,1.687000000000000099e+01,1.821999999999999886e+01,1.803999999999999915e+01
1.050000000000000000e+04,1.832999999999999829e+01,1.916000000000000014e+01,1.891000000000000014e+01,1.855999999999999872e+01,1.853000000000000114e+01,1.894000000000000128e+01
1.060000000000000000e+04,1.789000000000000057e+01,1.785000000000000142e+01,1.885999999999999943e+01,1.885999999999999943e+01,1.966000000000000014e+01,1.858999999999999986e+01
1.070000000000000000e+04,1.789999999999999858e+01,1.862000000000000099e+01,1.892000000000000171e+01,2.117000000000000171e+01,1.933999999999999986e+01,1.862000000000000099e+01
1.080000000000000000e+04,1.844000000000000128e+01,1.882999999999999829e+01,1.798999999999999844e+01,1.857000000000000028e+01,1.876000000000000156e+01,1.846999999999999886e+01
1.090000000000000000e+04,1.948000000000000043e+01,1.728000000000000114e+01,1.776999999999999957e+01,1.987000000000000099e+01,1.839999999999999858e+01,1.864000000000000057e+01
1.100000000000000000e+04,1.871999999999999886e+01,1.901000000000000156e+01,1.839000000000000057e+01,1.803000000000000114e+01,1.819999999999999929e+01,1.880999999999999872e+01
1.110000000000000000e+04,1.953999999999999915e+01,1.944000000000000128e+01,1.842999999999999972e+01,1.992999999999999972e+01,1.823999999999999844e+01,1.707999999999999829e+01
1.120000000000000000e+04,1.776000000000000156e+01,1.983999999999999986e+01,1.876999999999999957e+01,1.735999999999999943e+01,1.775000000000000000e+01,1.900000000000000000e+01
1.130000000000000000e+04,1.867999999999999972e+01,1.933999999999999986e+01,1.841000000000000014e+01,1.896000000000000085e+01,1.910999999999999943e+01,1.939000000000000057e+01
1.140000000000000000e+04,2.008999999999999986e+01,1.825000000000000000e+01,1.894000000000000128e+01,1.785999999999999943e+01,1.942999999999999972e+01,2.025000000000000000e+01
1.150000000000000000e+04,1.923999999999999844e+01,1.741000000000000014e+01,1.844000000000000128e+01,1.914999999999999858e+01,1.980999999999999872e+01,1.830000000000000071e+01
1.160000000000000000e+04,1.903999999999999915e+01,1.798999999999999844e+01,1.907000000000000028e+01,1.860000000000000142e+01,1.739000000000000057e+01,1.764999999999999858e+01
1.170000000000000000e+04,1.662000000000000099e+01,1.755999999999999872e+01,1.782000000000000028e+01,1.803000000000000114e+01,1.725000000000000000e+01,1.857999999999999829e+01
1.180000000000000000e+04,1.723999999999999844e+01,1.628000000000000114e+01,1.825000000000000000e+01,1.810999999999999943e+01,1.914000000000000057e+01,1.969000000000000128e+01
1.190000000000000000e+04,1.907000000000000028e+01,1.776999999999999957e+01,1.817999999999999972e+01,1.908999999999999986e+01,1.833999999999999986e+01,1.855000000000000071e+01
1.200000000000000000e+04,1.887000000000000099e+01,2.050000000000000000e+01,1.776999999999999957e+01,1.903000000000000114e+01,1.930999999999999872e+01,1.864000000000000057e+01
1.210000000000000000e+04,1.942000000000000171e+01,1.880000000000000071e+01,1.853999999999999915e+01,1.937999999999999901e+01,1.814999999999999858e+01,1.803000000000000114e+01
1.220000000000000000e+04,1.714999999999999858e+01,1.719999999999999929e+01,1.808999999999999986e+01,1.892999999999999972e+01,1.832000000000000028e+01,1.880000000000000071e+01
1.230000000000000000e+04,1.778000000000000114e+01,1.805000000000000071e+01,1.735999999999999943e+01,1.994999999999999929e+01,1.767999999999999972e+01,1.728999999999999915e+01
1.240000000000000000e+04,1.823000000000000043e+01,1.823000000000000043e+01,1.980999999999999872e+01,1.907999999999999829e+01,1.882999999999999829e+01,1.955999999999999872e+01
1.250000000000000000e+04,1.928999999999999915e+01,1.760000000000000142e+01,1.871999999999999886e+01,2.051999999999999957e+01,1.853999999999999915e+01,1.837000000000000099e+01
1.260000000000000000e+04,1.810999999999999943e+01,1.880999999999999872e+01,1.862999999999999901e+01,1.830999999999999872e+01,1.794000000000000128e+01,1.896999999999999886e+01
1.270000000000000000e+04,1.810999999999999943e+01,1.898000000000000043e+01,1.796999999999999886e+01,1.841000000000000014e+01,1.830999999999999872e+01,1.775000000000000000e+01
1.280000000000000000e+04,1.846999999999999886e+01,1.801999999999999957e+01,1.860999999999999943e+01,1.794999999999999929e+01,1.914000000000000057e+01,1.846999999999999886e+01
1.290000000000000000e+04,1.789000000000000057e+01,1.914999999999999858e+01,1.923999999999999844e+01,1.832999999999999829e+01,1.951999999999999957e+01,1.885000000000000142e+01
1.300000000000000000e+04,1.860999999999999943e+01,1.948000000000000043e+01,1.789999999999999858e+01,1.855000000000000071e+01,1.762000000000000099e+01,1.751000000000000156e+01
1.310000000000000000e+04,1.819000000000000128e+01,1.846000000000000085e+01,1.971999999999999886e+01,1.794999999999999929e+01,1.785000000000000142e+01,1.794000000000000128e+01
1.320000000000000000e+04,1.957999999999999829e+01,1.980000000000000071e+01,1.828999999999999915e+01,1.792999999999999972e+01,2.057000000000000028e+01,1.789000000000000057e+01
1.330000000000000000e+04,1.882000000000000028e+01,1.883999999999999986e+01,1.932000000000000028e+01,1.876000000000000156e+01,1.712000000000000099e+01,1.876999999999999957e+01
1.340000000000000000e+04,1.894000000000000128e+01,1.819999999999999929e+01,1.882000000000000028e+01,1.837999999999999901e+01,1.864000000000000057e+01,1.914999999999999858e+01
1.350000000000000000e+04,1.794999999999999929e+01,1.769999999999999929e+01,1.910000000000000142e+01,1.858999999999999986e+01,1.912999999999999901e+01,1.812999999999999901e+01
1.360000000000000000e+04,1.901000000000000156e+01,1.880000000000000071e+01,1.678000000000000114e+01,1.823999999999999844e+01,1.957999999999999829e+01,1.862000000000000099e+01
1.370000000000000000e+04,1.969000000000000128e+01,1.833999999999999986e+01,1.889000000000000057e+01,1.880999999999999872e+01,1.737999999999999901e+01,1.857000000000000028e+01
1.380000000000000000e+04,1.992000000000000171e+01,1.819000000000000128e+01,1.844000000000000128e+01,1.794999999999999929e+01,2.000000000000000000e+01,1.878000000000000114e+01
1.390000000000000000e+04,1.851999999999999957e+01,1.930000000000000071e+01,1.694000000000000128e+01,1.885000000000000142e+01,1.889999999999999858e+01,1.896000000000000085e+01
1.400000000000000000e+04,1.921000000000000085e+01,1.676999999999999957e+01,1.912000000000000099e+01,1.896999999999999886e+01,1.837999999999999901e+01,1.894000000000000128e+01
1.410000000000000000e+04,1.801999999999999957e+01,1.873999999999999844e+01,1.819000000000000128e+01,2.014000000000000057e+01,1.917999999999999972e+01,1.880999999999999872e+01
1.420000000000000000e+04,1.796000000000000085e+01,1.914999999999999858e+01,1.894999999999999929e+01,1.907999999999999829e+01,1.805999999999999872e+01,1.792999999999999972e+01
1.430000000000000000e+04,1.851000000000000156e+01,1.662000000000000099e+01,1.844999999999999929e+01,1.785000000000000142e+01,1.835000000000000142e+01,1.839999999999999858e+01
1.440000000000000000e+04,1.839999999999999858e+01,1.975000000000000000e+01,1.894000000000000128e+01,1.862999999999999901e+01,1.794999999999999929e+01,1.828000000000000114e+01
1.450000000000000000e+04,1.839000000000000057e+01,1.882000000000000028e+01,1.757000000000000028e+01,1.825000000000000000e+01,1.692000000000000171e+01,1.732999999999999829e+01
1.460000000000000000e+04,1.814999999999999858e+01,1.887999999999999901e+01,1.812000000000000099e+01,1.812999999999999901e+01,1.955999999999999872e+01,1.875000000000000000e+01
1.470000000000000000e+04,1.914999999999999858e+01,1.937000000000000099e+01,1.848999999999999844e+01,1.976999999999999957e+01,1.844999999999999929e+01,1.803999999999999915e+01
1.480000000000000000e+04,1.892999999999999972e+01,1.817999999999999972e+01,2.001999999999999957e+01,1.916000000000000014e+01,1.642000000000000171e+01,1.737999999999999901e+01
1.490000000000000000e+04,1.825000000000000000e+01,1.844999999999999929e+01,1.975000000000000000e+01,1.751000000000000156e+01,1.855000000000000071e+01,1.850000000000000000e+01
1.500000000000000000e+04,1.917999999999999972e+01,1.721999999999999886e+01,1.871000000000000085e+01,1.919000000000000128e+01,1.903000000000000114e+01,1.653000000000000114e+01
1.510000000000000000e+04,1.998000000000000043e+01,1.883999999999999986e+01,1.930000000000000071e+01,1.821999999999999886e+01,1.944999999999999929e+01,1.948999999999999844e+01
1.520000000000000000e+04,1.957000000000000028e+01,1.785999999999999943e+01,1.726999999999999957e+01,2.007999999999999829e+01,1.842999999999999972e+01,1.817000000000000171e+01
1.530000000000000000e+04,1.887999999999999901e+01,2.007999999999999829e+01,1.746000000000000085e+01,1.778999999999999915e+01,1.935999999999999943e+01,1.805999999999999872e+01
1.540000000000000000e+04,1.910999999999999943e+01,1.942000000000000171e+01,1.764000000000000057e+01,1.910999999999999943e+01,1.775000000000000000e+01,1.816000000000000014e+01
1.550000000000000000e+04,1.789000000000000057e+01,1.976999999999999957e+01,1.955000000000000071e+01,1.839000000000000057e+01,1.980999999999999872e+01,1.660000000000000142e+01
1.560000000000000000e+04,1.860999999999999943e+01,1.860999999999999943e+01,1.889999999999999858e+01,1.767000000000000171e+01,1.778999999999999915e+01,1.894999999999999929e+01
1.570000000000000000e+04,1.814000000000000057e+01,1.730999999999999872e+01,1.996000000000000085e+01,1.873999999999999844e+01,1.760999999999999943e+01,1.751999999999999957e+01
1.580000000000000000e+04,1.719000000000000128e+01,2.051000000000000156e+01,1.885999999999999943e+01,1.794000000000000128e+01,1.939000000000000057e+01,1.862999999999999901e+01
1.590000000000000000e+04,1.910000000000000142e+01,1.971999999999999886e+01,1.812999999999999901e+01,1.905000000000000071e+01,1.901999999999999957e+01,1.803999999999999915e+01
1.600000000000000000e+04,1.907000000000000028e+01,1.925000000000000000e+01,1.873000000000000043e+01,1.992000000000000171e+01,1.848000000000000043e+01,1.932999999999999829e+01
1.610000000000000000e+04,1.803999999999999915e+01,1.953999999999999915e+01,1.951000000000000156e+01,1.932000000000000028e+01,1.898000000000000043e+01,1.917000000000000171e+01
1.620000000000000000e+04,1.873000000000000043e+01,1.901999999999999957e+01,1.985000000000000142e+01,1.903999999999999915e+01,1.966000000000000014e+01,1.907999999999999829e+01
1.630000000000000000e+04,1.810999999999999943e+01,1.837000000000000099e+01,1.998999999999999844e+01,1.928000000000000114e+01,1.930000000000000071e+01,1.810000000000000142e+01
1.640000000000000000e+04,1.903000000000000114e+01,1.869999999999999929e+01,1.691000000000000014e+01,1.910999999999999943e+01,1.826000000000000156e+01,1.853000000000000114e+01
1.650000000000000000e+04,1.776000000000000156e+01,1.898999999999999844e+01,1.980000000000000071e+01,1.889999999999999858e+01,1.883999999999999986e+01,1.957000000000000028e+01
